OBSERVATION	DATE.TIME	DATE	TIME	AM.PM	TEMP	VWC	NUM.OBS	STAND	JULIAN
2834	09/26/19 01:35:26 PM	2019-09-26	01:35:26	PM	13.93	0.2596	24	Stand_41	269
2835	09/26/19 02:35:26 PM	2019-09-26	02:35:26	PM	14.002	0.2592	24	Stand_41	269
2836	09/26/19 03:35:26 PM	2019-09-26	03:35:26	PM	14.002	0.2589	24	Stand_41	269
2837	09/26/19 04:35:26 PM	2019-09-26	04:35:26	PM	14.05	0.2582	24	Stand_41	269
2838	09/26/19 05:35:26 PM	2019-09-26	05:35:26	PM	13.882	0.2579	24	Stand_41	269
2839	09/26/19 06:35:26 PM	2019-09-26	06:35:26	PM	13.762	0.2575	24	Stand_41	269
2840	09/26/19 07:35:26 PM	2019-09-26	07:35:26	PM	13.618	0.2571	24	Stand_41	269
2841	09/26/19 08:35:26 PM	2019-09-26	08:35:26	PM	13.329	0.2567	24	Stand_41	269
2842	09/26/19 09:35:26 PM	2019-09-26	09:35:26	PM	13.064	0.2567	24	Stand_41	269
2843	09/26/19 10:35:26 PM	2019-09-26	10:35:26	PM	12.823	0.2564	24	Stand_41	269
2844	09/26/19 11:35:26 PM	2019-09-26	11:35:26	PM	12.582	0.2564	24	Stand_41	269
2845	09/27/19 12:35:26 AM	2019-09-27	12:35:26	AM	12.437	0.256	24	Stand_41	270
2846	09/27/19 01:35:26 AM	2019-09-27	01:35:26	AM	12.364	0.2557	24	Stand_41	270
2847	09/27/19 02:35:26 AM	2019-09-27	02:35:26	AM	12.364	0.2557	24	Stand_41	270
2848	09/27/19 03:35:26 AM	2019-09-27	03:35:26	AM	12.34	0.2553	24	Stand_41	270
2849	09/27/19 04:35:26 AM	2019-09-27	04:35:26	AM	12.316	0.2553	24	Stand_41	270
2850	09/27/19 05:35:26 AM	2019-09-27	05:35:26	AM	12.316	0.255	24	Stand_41	270
2851	09/27/19 06:35:26 AM	2019-09-27	06:35:26	AM	12.34	0.2546	24	Stand_41	270
2852	09/27/19 07:35:26 AM	2019-09-27	07:35:26	AM	12.34	0.2538	24	Stand_41	270
2853	09/27/19 08:35:26 AM	2019-09-27	08:35:26	AM	12.364	0.2528	24	Stand_41	270
2854	09/27/19 09:35:26 AM	2019-09-27	09:35:26	AM	12.413	0.2532	24	Stand_41	270
2855	09/27/19 10:35:26 AM	2019-09-27	10:35:26	AM	12.461	0.2546	24	Stand_41	270
2856	09/27/19 11:35:26 AM	2019-09-27	11:35:26	AM	12.509	0.2557	24	Stand_41	270
2857	09/27/19 12:35:26 PM	2019-09-27	12:35:26	PM	12.606	0.256	24	Stand_41	270
2858	09/27/19 01:35:26 PM	2019-09-27	01:35:26	PM	12.703	0.2564	24	Stand_41	270
2859	09/27/19 02:35:26 PM	2019-09-27	02:35:26	PM	12.847	0.2564	24	Stand_41	270
2860	09/27/19 03:35:26 PM	2019-09-27	03:35:26	PM	13.209	0.256	24	Stand_41	270
2861	09/27/19 04:35:26 PM	2019-09-27	04:35:26	PM	13.57	0.256	24	Stand_41	270
2862	09/27/19 05:35:26 PM	2019-09-27	05:35:26	PM	13.834	0.2557	24	Stand_41	270
2863	09/27/19 06:35:26 PM	2019-09-27	06:35:26	PM	13.954	0.2553	24	Stand_41	270
2864	09/27/19 07:35:26 PM	2019-09-27	07:35:26	PM	14.026	0.2534	24	Stand_41	270
2865	09/27/19 08:35:26 PM	2019-09-27	08:35:26	PM	14.098	0.2666	24	Stand_41	270
2866	09/27/19 09:35:26 PM	2019-09-27	09:35:26	PM	14.05	0.279	24	Stand_41	270
2867	09/27/19 10:35:26 PM	2019-09-27	10:35:26	PM	13.978	0.2979	24	Stand_41	270
2868	09/27/19 11:35:26 PM	2019-09-27	11:35:26	PM	13.954	0.2935	24	Stand_41	270
2869	09/28/19 12:35:26 AM	2019-09-28	12:35:26	AM	13.93	0.2901	24	Stand_41	271
2870	09/28/19 01:35:26 AM	2019-09-28	01:35:26	AM	13.906	0.2884	24	Stand_41	271
2871	09/28/19 02:35:26 AM	2019-09-28	02:35:26	AM	13.906	0.2868	24	Stand_41	271
2872	09/28/19 03:35:26 AM	2019-09-28	03:35:26	AM	13.882	0.285	24	Stand_41	271
2873	09/28/19 04:35:26 AM	2019-09-28	04:35:26	AM	13.834	0.2837	24	Stand_41	271
2874	09/28/19 05:35:26 AM	2019-09-28	05:35:26	AM	13.762	0.2827	24	Stand_41	271
2875	09/28/19 06:35:26 AM	2019-09-28	06:35:26	AM	13.618	0.2817	24	Stand_41	271
2876	09/28/19 07:35:26 AM	2019-09-28	07:35:26	AM	13.449	0.2806	24	Stand_41	271
2877	09/28/19 08:35:26 AM	2019-09-28	08:35:26	AM	13.305	0.28	24	Stand_41	271
2878	09/28/19 09:35:26 AM	2019-09-28	09:35:26	AM	13.161	0.2793	24	Stand_41	271
2879	09/28/19 10:35:26 AM	2019-09-28	10:35:26	AM	13.137	0.2786	24	Stand_41	271
2880	09/28/19 11:35:26 AM	2019-09-28	11:35:26	AM	13.064	0.2783	24	Stand_41	271
2881	09/28/19 12:35:26 PM	2019-09-28	12:35:26	PM	13.064	0.2776	24	Stand_41	271
2882	09/28/19 01:35:26 PM	2019-09-28	01:35:26	PM	13.088	0.277	24	Stand_41	271
2883	09/28/19 02:35:26 PM	2019-09-28	02:35:26	PM	13.185	0.2763	24	Stand_41	271
2884	09/28/19 03:35:26 PM	2019-09-28	03:35:26	PM	13.257	0.2756	24	Stand_41	271
2885	09/28/19 04:35:26 PM	2019-09-28	04:35:26	PM	13.257	0.2749	24	Stand_41	271
2886	09/28/19 05:35:26 PM	2019-09-28	05:35:26	PM	13.137	0.2743	24	Stand_41	271
2887	09/28/19 06:35:26 PM	2019-09-28	06:35:26	PM	13.016	0.2736	24	Stand_41	271
2888	09/28/19 07:35:26 PM	2019-09-28	07:35:26	PM	12.823	0.2729	24	Stand_41	271
2889	09/28/19 08:35:26 PM	2019-09-28	08:35:26	PM	12.558	0.2726	24	Stand_41	271
2890	09/28/19 09:35:26 PM	2019-09-28	09:35:26	PM	12.268	0.2722	24	Stand_41	271
2891	09/28/19 10:35:26 PM	2019-09-28	10:35:26	PM	12.001	0.2719	24	Stand_41	271
2892	09/28/19 11:35:26 PM	2019-09-28	11:35:26	PM	11.783	0.2715	24	Stand_41	271
2893	09/29/19 12:35:26 AM	2019-09-29	12:35:26	AM	11.565	0.2712	24	Stand_41	272
2894	09/29/19 01:35:26 AM	2019-09-29	01:35:26	AM	11.346	0.2708	24	Stand_41	272
2895	09/29/19 02:35:26 AM	2019-09-29	02:35:26	AM	11.127	0.2705	24	Stand_41	272
2896	09/29/19 03:35:26 AM	2019-09-29	03:35:26	AM	10.98	0.2701	24	Stand_41	272
2897	09/29/19 04:35:26 AM	2019-09-29	04:35:26	AM	10.834	0.2694	24	Stand_41	272
2898	09/29/19 05:35:26 AM	2019-09-29	05:35:26	AM	10.761	0.2691	24	Stand_41	272
2899	09/29/19 06:35:26 AM	2019-09-29	06:35:26	AM	10.736	0.2691	24	Stand_41	272
2900	09/29/19 07:35:26 AM	2019-09-29	07:35:26	AM	10.736	0.2687	24	Stand_41	272
2901	09/29/19 08:35:26 AM	2019-09-29	08:35:26	AM	10.761	0.2684	24	Stand_41	272
2902	09/29/19 09:35:26 AM	2019-09-29	09:35:26	AM	10.858	0.268	24	Stand_41	272
2903	09/29/19 10:35:26 AM	2019-09-29	10:35:26	AM	11.005	0.2677	24	Stand_41	272
2904	09/29/19 11:35:26 AM	2019-09-29	11:35:26	AM	11.127	0.267	24	Stand_41	272
2905	09/29/19 12:35:26 PM	2019-09-29	12:35:26	PM	11.248	0.267	24	Stand_41	272
2906	09/29/19 01:35:26 PM	2019-09-29	01:35:26	PM	11.443	0.2694	24	Stand_41	272
2907	09/29/19 02:35:26 PM	2019-09-29	02:35:26	PM	11.589	0.2698	24	Stand_41	272
2908	09/29/19 03:35:26 PM	2019-09-29	03:35:26	PM	11.734	0.2698	24	Stand_41	272
2909	09/29/19 04:35:26 PM	2019-09-29	04:35:26	PM	11.807	0.2698	24	Stand_41	272
2910	09/29/19 05:35:26 PM	2019-09-29	05:35:26	PM	11.734	0.2691	24	Stand_41	272
2911	09/29/19 06:35:26 PM	2019-09-29	06:35:26	PM	11.686	0.2691	24	Stand_41	272
2912	09/29/19 07:35:26 PM	2019-09-29	07:35:26	PM	11.637	0.2687	24	Stand_41	272
2913	09/29/19 08:35:26 PM	2019-09-29	08:35:26	PM	11.613	0.268	24	Stand_41	272
2914	09/29/19 09:35:26 PM	2019-09-29	09:35:26	PM	11.613	0.268	24	Stand_41	272
2915	09/29/19 10:35:26 PM	2019-09-29	10:35:26	PM	11.613	0.2677	24	Stand_41	272
2916	09/29/19 11:35:26 PM	2019-09-29	11:35:26	PM	11.662	0.2677	24	Stand_41	272
2917	09/30/19 12:35:26 AM	2019-09-30	12:35:26	AM	11.686	0.2673	24	Stand_41	273
2918	09/30/19 01:35:26 AM	2019-09-30	01:35:26	AM	11.686	0.2673	24	Stand_41	273
2919	09/30/19 02:35:26 AM	2019-09-30	02:35:26	AM	11.71	0.267	24	Stand_41	273
2920	09/30/19 03:35:26 AM	2019-09-30	03:35:26	AM	11.734	0.2666	24	Stand_41	273
2921	09/30/19 04:35:26 AM	2019-09-30	04:35:26	AM	11.759	0.2666	24	Stand_41	273
2922	09/30/19 05:35:26 AM	2019-09-30	05:35:26	AM	11.783	0.2664	24	Stand_41	273
2923	09/30/19 06:35:26 AM	2019-09-30	06:35:26	AM	11.832	0.266	24	Stand_41	273
2924	09/30/19 07:35:26 AM	2019-09-30	07:35:26	AM	11.88	0.2657	24	Stand_41	273
2925	09/30/19 08:35:26 AM	2019-09-30	08:35:26	AM	11.929	0.2657	24	Stand_41	273
2926	09/30/19 09:35:26 AM	2019-09-30	09:35:26	AM	12.025	0.2653	24	Stand_41	273
2927	09/30/19 10:35:26 AM	2019-09-30	10:35:26	AM	12.195	0.265	24	Stand_41	273
2928	09/30/19 11:35:26 AM	2019-09-30	11:35:26	AM	12.461	0.265	24	Stand_41	273
2929	09/30/19 12:35:26 PM	2019-09-30	12:35:26	PM	12.751	0.2646	24	Stand_41	273
2930	09/30/19 01:35:26 PM	2019-09-30	01:35:26	PM	13.161	0.2646	24	Stand_41	273
2931	09/30/19 02:35:26 PM	2019-09-30	02:35:26	PM	13.618	0.2642	24	Stand_41	273
2932	09/30/19 03:35:26 PM	2019-09-30	03:35:26	PM	14.146	0.2639	24	Stand_41	273
2933	09/30/19 04:35:26 PM	2019-09-30	04:35:26	PM	14.721	0.2635	24	Stand_41	273
2934	09/30/19 05:35:26 PM	2019-09-30	05:35:26	PM	15.055	0.2635	24	Stand_41	273
2935	09/30/19 06:35:26 PM	2019-09-30	06:35:26	PM	15.366	0.2632	24	Stand_41	273
2936	09/30/19 07:35:26 PM	2019-09-30	07:35:26	PM	15.533	0.2628	24	Stand_41	273
2937	09/30/19 08:35:26 PM	2019-09-30	08:35:26	PM	15.629	0.2624	24	Stand_41	273
2938	09/30/19 09:35:26 PM	2019-09-30	09:35:26	PM	15.772	0.2621	24	Stand_41	273
2939	09/30/19 10:35:26 PM	2019-09-30	10:35:26	PM	16.01	0.2621	24	Stand_41	273
2940	09/30/19 11:35:26 PM	2019-09-30	11:35:26	PM	16.153	0.2621	24	Stand_41	273
2941	10/01/19 12:35:26 AM	2019-10-01	12:35:26	AM	16.272	0.2618	24	Stand_41	274
2942	10/01/19 01:35:26 AM	2019-10-01	01:35:26	AM	16.392	0.2618	24	Stand_41	274
2943	10/01/19 02:35:26 AM	2019-10-01	02:35:26	AM	16.439	0.2615	24	Stand_41	274
2944	10/01/19 03:35:26 AM	2019-10-01	03:35:26	AM	16.463	0.2615	24	Stand_41	274
2945	10/01/19 04:35:26 AM	2019-10-01	04:35:26	AM	16.534	0.2611	24	Stand_41	274
2946	10/01/19 05:35:26 AM	2019-10-01	05:35:26	AM	16.63	0.2607	24	Stand_41	274
2947	10/01/19 06:35:26 AM	2019-10-01	06:35:26	AM	16.725	0.2607	24	Stand_41	274
2948	10/01/19 07:35:26 AM	2019-10-01	07:35:26	AM	16.725	0.2604	24	Stand_41	274
2949	10/01/19 08:35:26 AM	2019-10-01	08:35:26	AM	16.773	0.26	24	Stand_41	274
2950	10/01/19 09:35:26 AM	2019-10-01	09:35:26	AM	16.868	0.26	24	Stand_41	274
2951	10/01/19 10:35:26 AM	2019-10-01	10:35:26	AM	16.939	0.2596	24	Stand_41	274
2952	10/01/19 11:35:26 AM	2019-10-01	11:35:26	AM	17.058	0.2592	24	Stand_41	274
2953	10/01/19 12:35:26 PM	2019-10-01	12:35:26	PM	17.177	0.2611	24	Stand_41	274
2954	10/01/19 01:35:26 PM	2019-10-01	01:35:26	PM	17.249	0.2621	24	Stand_41	274
2955	10/01/19 02:35:26 PM	2019-10-01	02:35:26	PM	17.391	0.2803	24	Stand_41	274
2956	10/01/19 03:35:26 PM	2019-10-01	03:35:26	PM	17.486	0.2861	24	Stand_41	274
2957	10/01/19 04:35:26 PM	2019-10-01	04:35:26	PM	17.558	0.2837	24	Stand_41	274
2958	10/01/19 05:35:26 PM	2019-10-01	05:35:26	PM	17.582	0.2821	24	Stand_41	274
2959	10/01/19 06:35:26 PM	2019-10-01	06:35:26	PM	17.558	0.2806	24	Stand_41	274
2960	10/01/19 07:35:26 PM	2019-10-01	07:35:26	PM	17.13	0.2796	24	Stand_41	274
2961	10/01/19 08:35:26 PM	2019-10-01	08:35:26	PM	16.63	0.2786	24	Stand_41	274
2962	10/01/19 09:35:26 PM	2019-10-01	09:35:26	PM	16.106	0.2817	24	Stand_41	274
2963	10/01/19 10:35:26 PM	2019-10-01	10:35:26	PM	15.629	0.2942	24	Stand_41	274
2964	10/01/19 11:35:26 PM	2019-10-01	11:35:26	PM	15.247	0.2952	24	Stand_41	274
2965	10/02/19 12:35:26 AM	2019-10-02	12:35:26	AM	14.912	0.2925	24	Stand_41	275
2966	10/02/19 01:35:26 AM	2019-10-02	01:35:26	AM	14.673	0.2911	24	Stand_41	275
2967	10/02/19 02:35:26 AM	2019-10-02	02:35:26	AM	14.433	0.2904	24	Stand_41	275
2968	10/02/19 03:35:26 AM	2019-10-02	03:35:26	AM	14.17	0.2922	24	Stand_41	275
2969	10/02/19 04:35:26 AM	2019-10-02	04:35:26	AM	13.834	0.2976	24	Stand_41	275
2970	10/02/19 05:35:26 AM	2019-10-02	05:35:26	AM	13.377	0.304	24	Stand_41	275
2971	10/02/19 06:35:26 AM	2019-10-02	06:35:26	AM	13.185	0.3015	24	Stand_41	275
2972	10/02/19 07:35:26 AM	2019-10-02	07:35:26	AM	13.088	0.2966	24	Stand_41	275
2973	10/02/19 08:35:26 AM	2019-10-02	08:35:26	AM	12.992	0.2935	24	Stand_41	275
2974	10/02/19 09:35:26 AM	2019-10-02	09:35:26	AM	12.92	0.2904	24	Stand_41	275
2975	10/02/19 10:35:26 AM	2019-10-02	10:35:26	AM	12.92	0.2884	24	Stand_41	275
2976	10/02/19 11:35:26 AM	2019-10-02	11:35:26	AM	12.992	0.2861	24	Stand_41	275
2977	10/02/19 12:35:26 PM	2019-10-02	12:35:26	PM	13.016	0.2847	24	Stand_41	275
2978	10/02/19 01:35:26 PM	2019-10-02	01:35:26	PM	12.992	0.2834	24	Stand_41	275
2979	10/02/19 02:35:26 PM	2019-10-02	02:35:26	PM	12.992	0.2824	24	Stand_41	275
2980	10/02/19 03:35:26 PM	2019-10-02	03:35:26	PM	12.896	0.281	24	Stand_41	275
2981	10/02/19 04:35:26 PM	2019-10-02	04:35:26	PM	12.775	0.28	24	Stand_41	275
2982	10/02/19 05:35:26 PM	2019-10-02	05:35:26	PM	12.606	0.2793	24	Stand_41	275
2983	10/02/19 06:35:26 PM	2019-10-02	06:35:26	PM	12.461	0.2786	24	Stand_41	275
2984	10/02/19 07:35:26 PM	2019-10-02	07:35:26	PM	12.268	0.2776	24	Stand_41	275
2985	10/02/19 08:35:26 PM	2019-10-02	08:35:26	PM	12.098	0.2773	24	Stand_41	275
2986	10/02/19 09:35:26 PM	2019-10-02	09:35:26	PM	11.88	0.2766	24	Stand_41	275
2987	10/02/19 10:35:26 PM	2019-10-02	10:35:26	PM	11.686	0.2759	24	Stand_41	275
2988	10/02/19 11:35:26 PM	2019-10-02	11:35:26	PM	11.54	0.2753	24	Stand_41	275
2989	10/03/19 12:35:26 AM	2019-10-03	12:35:26	AM	11.394	0.2749	24	Stand_41	276
2990	10/03/19 01:35:26 AM	2019-10-03	01:35:26	AM	11.248	0.2743	24	Stand_41	276
2991	10/03/19 02:35:26 AM	2019-10-03	02:35:26	AM	11.127	0.2743	24	Stand_41	276
2992	10/03/19 03:35:26 AM	2019-10-03	03:35:26	AM	11.053	0.2736	24	Stand_41	276
2993	10/03/19 04:35:26 AM	2019-10-03	04:35:26	AM	11.005	0.2732	24	Stand_41	276
2994	10/03/19 05:35:26 AM	2019-10-03	05:35:26	AM	10.932	0.2726	24	Stand_41	276
2995	10/03/19 06:35:26 AM	2019-10-03	06:35:26	AM	10.907	0.2732	24	Stand_41	276
2996	10/03/19 07:35:26 AM	2019-10-03	07:35:26	AM	10.907	0.2763	24	Stand_41	276
2997	10/03/19 08:35:26 AM	2019-10-03	08:35:26	AM	10.932	0.2806	24	Stand_41	276
2998	10/03/19 09:35:26 AM	2019-10-03	09:35:26	AM	11.005	0.28	24	Stand_41	276
2999	10/03/19 10:35:26 AM	2019-10-03	10:35:26	AM	11.127	0.279	24	Stand_41	276
3000	10/03/19 11:35:26 AM	2019-10-03	11:35:26	AM	11.346	0.2783	24	Stand_41	276
3001	10/03/19 12:35:26 PM	2019-10-03	12:35:26	PM	11.637	0.2776	24	Stand_41	276
3002	10/03/19 01:35:26 PM	2019-10-03	01:35:26	PM	11.88	0.277	24	Stand_41	276
3003	10/03/19 02:35:26 PM	2019-10-03	02:35:26	PM	12.074	0.2763	24	Stand_41	276
3004	10/03/19 03:35:26 PM	2019-10-03	03:35:26	PM	12.171	0.2763	24	Stand_41	276
3005	10/03/19 04:35:26 PM	2019-10-03	04:35:26	PM	12.171	0.2759	24	Stand_41	276
3006	10/03/19 05:35:26 PM	2019-10-03	05:35:26	PM	12.122	0.2759	24	Stand_41	276
3007	10/03/19 06:35:26 PM	2019-10-03	06:35:26	PM	12.074	0.2756	24	Stand_41	276
3008	10/03/19 07:35:26 PM	2019-10-03	07:35:26	PM	11.977	0.2749	24	Stand_41	276
3009	10/03/19 08:35:26 PM	2019-10-03	08:35:26	PM	11.832	0.2746	24	Stand_41	276
3010	10/03/19 09:35:26 PM	2019-10-03	09:35:26	PM	11.686	0.2743	24	Stand_41	276
3011	10/03/19 10:35:26 PM	2019-10-03	10:35:26	PM	11.54	0.2739	24	Stand_41	276
3012	10/03/19 11:35:26 PM	2019-10-03	11:35:26	PM	11.394	0.2739	24	Stand_41	276
3013	10/04/19 12:35:26 AM	2019-10-04	12:35:26	AM	11.273	0.2746	24	Stand_41	277
3014	10/04/19 01:35:26 AM	2019-10-04	01:35:26	AM	11.102	0.2746	24	Stand_41	277
3015	10/04/19 02:35:26 AM	2019-10-04	02:35:26	AM	10.932	0.2743	24	Stand_41	277
3016	10/04/19 03:35:26 AM	2019-10-04	03:35:26	AM	10.761	0.2739	24	Stand_41	277
3017	10/04/19 04:35:26 AM	2019-10-04	04:35:26	AM	10.614	0.2739	24	Stand_41	277
3018	10/04/19 05:35:26 AM	2019-10-04	05:35:26	AM	10.443	0.2739	24	Stand_41	277
3019	10/04/19 06:35:26 AM	2019-10-04	06:35:26	AM	10.296	0.2736	24	Stand_41	277
3020	10/04/19 07:35:26 AM	2019-10-04	07:35:26	AM	10.124	0.2736	24	Stand_41	277
3021	10/04/19 08:35:26 AM	2019-10-04	08:35:26	AM	10.001	0.2749	24	Stand_41	277
3022	10/04/19 09:35:26 AM	2019-10-04	09:35:26	AM	9.928	0.2753	24	Stand_41	277
3023	10/04/19 10:35:26 AM	2019-10-04	10:35:26	AM	9.879	0.2753	24	Stand_41	277
3024	10/04/19 11:35:26 AM	2019-10-04	11:35:26	AM	9.903	0.2746	24	Stand_41	277
3025	10/04/19 12:35:26 PM	2019-10-04	12:35:26	PM	9.952	0.2743	24	Stand_41	277
3026	10/04/19 01:35:26 PM	2019-10-04	01:35:26	PM	10.001	0.2739	24	Stand_41	277
3027	10/04/19 02:35:26 PM	2019-10-04	02:35:26	PM	10.075	0.2732	24	Stand_41	277
3028	10/04/19 03:35:26 PM	2019-10-04	03:35:26	PM	10.075	0.2729	24	Stand_41	277
3029	10/04/19 04:35:26 PM	2019-10-04	04:35:26	PM	10.1	0.2726	24	Stand_41	277
3030	10/04/19 05:35:26 PM	2019-10-04	05:35:26	PM	10.124	0.2722	24	Stand_41	277
3031	10/04/19 06:35:26 PM	2019-10-04	06:35:26	PM	10.051	0.2715	24	Stand_41	277
3032	10/04/19 07:35:26 PM	2019-10-04	07:35:26	PM	9.879	0.2712	24	Stand_41	277
3033	10/04/19 08:35:26 PM	2019-10-04	08:35:26	PM	9.632	0.2708	24	Stand_41	277
3034	10/04/19 09:35:26 PM	2019-10-04	09:35:26	PM	9.41	0.2708	24	Stand_41	277
3035	10/04/19 10:35:26 PM	2019-10-04	10:35:26	PM	9.213	0.2701	24	Stand_41	277
3036	10/04/19 11:35:26 PM	2019-10-04	11:35:26	PM	8.965	0.2698	24	Stand_41	277
3037	10/05/19 12:35:26 AM	2019-10-05	12:35:26	AM	8.767	0.2694	24	Stand_41	278
3038	10/05/19 01:35:26 AM	2019-10-05	01:35:26	AM	8.593	0.2691	24	Stand_41	278
3039	10/05/19 02:35:26 AM	2019-10-05	02:35:26	AM	8.344	0.2687	24	Stand_41	278
3040	10/05/19 03:35:26 AM	2019-10-05	03:35:26	AM	8.145	0.2684	24	Stand_41	278
3041	10/05/19 04:35:26 AM	2019-10-05	04:35:26	AM	7.97	0.2684	24	Stand_41	278
3042	10/05/19 05:35:26 AM	2019-10-05	05:35:26	AM	7.845	0.268	24	Stand_41	278
3043	10/05/19 06:35:26 AM	2019-10-05	06:35:26	AM	7.695	0.268	24	Stand_41	278
3044	10/05/19 07:35:26 AM	2019-10-05	07:35:26	AM	7.619	0.2677	24	Stand_41	278
3045	10/05/19 08:35:26 AM	2019-10-05	08:35:26	AM	7.569	0.2673	24	Stand_41	278
3046	10/05/19 09:35:26 AM	2019-10-05	09:35:26	AM	7.72	0.267	24	Stand_41	278
3047	10/05/19 10:35:26 AM	2019-10-05	10:35:26	AM	8.02	0.267	24	Stand_41	278
3048	10/05/19 11:35:26 AM	2019-10-05	11:35:26	AM	8.295	0.2664	24	Stand_41	278
3049	10/05/19 12:35:26 PM	2019-10-05	12:35:26	PM	8.693	0.2664	24	Stand_41	278
3050	10/05/19 01:35:26 PM	2019-10-05	01:35:26	PM	8.965	0.266	24	Stand_41	278
3051	10/05/19 02:35:26 PM	2019-10-05	02:35:26	PM	9.139	0.2657	24	Stand_41	278
3052	10/05/19 03:35:26 PM	2019-10-05	03:35:26	PM	9.287	0.2657	24	Stand_41	278
3053	10/05/19 04:35:26 PM	2019-10-05	04:35:26	PM	9.435	0.2653	24	Stand_41	278
3054	10/05/19 05:35:26 PM	2019-10-05	05:35:26	PM	9.558	0.265	24	Stand_41	278
3055	10/05/19 06:35:26 PM	2019-10-05	06:35:26	PM	9.558	0.2646	24	Stand_41	278
3056	10/05/19 07:35:26 PM	2019-10-05	07:35:26	PM	9.46	0.2646	24	Stand_41	278
3057	10/05/19 08:35:26 PM	2019-10-05	08:35:26	PM	9.386	0.2677	24	Stand_41	278
3058	10/05/19 09:35:26 PM	2019-10-05	09:35:26	PM	9.386	0.2687	24	Stand_41	278
3059	10/05/19 10:35:26 PM	2019-10-05	10:35:26	PM	9.435	0.2691	24	Stand_41	278
3060	10/05/19 11:35:26 PM	2019-10-05	11:35:26	PM	9.509	0.2691	24	Stand_41	278
3061	10/06/19 12:35:26 AM	2019-10-06	12:35:26	AM	9.608	0.2687	24	Stand_41	279
3062	10/06/19 01:35:26 AM	2019-10-06	01:35:26	AM	9.731	0.2691	24	Stand_41	279
3063	10/06/19 02:35:26 AM	2019-10-06	02:35:26	AM	9.903	0.2705	24	Stand_41	279
3064	10/06/19 03:35:26 AM	2019-10-06	03:35:26	AM	10.124	0.2719	24	Stand_41	279
3065	10/06/19 04:35:26 AM	2019-10-06	04:35:26	AM	10.32	0.2726	24	Stand_41	279
3066	10/06/19 05:35:26 AM	2019-10-06	05:35:26	AM	10.443	0.2722	24	Stand_41	279
3067	10/06/19 06:35:26 AM	2019-10-06	06:35:26	AM	10.492	0.2719	24	Stand_41	279
3068	10/06/19 07:35:26 AM	2019-10-06	07:35:26	AM	10.418	0.2715	24	Stand_41	279
3069	10/06/19 08:35:26 AM	2019-10-06	08:35:26	AM	10.32	0.2712	24	Stand_41	279
3070	10/06/19 09:35:26 AM	2019-10-06	09:35:26	AM	10.271	0.2708	24	Stand_41	279
3071	10/06/19 10:35:26 AM	2019-10-06	10:35:26	AM	10.345	0.2705	24	Stand_41	279
3072	10/06/19 11:35:26 AM	2019-10-06	11:35:26	AM	10.467	0.2701	24	Stand_41	279
3073	10/06/19 12:35:26 PM	2019-10-06	12:35:26	PM	10.736	0.2698	24	Stand_41	279
3074	10/06/19 01:35:26 PM	2019-10-06	01:35:26	PM	10.956	0.2691	24	Stand_41	279
3075	10/06/19 02:35:26 PM	2019-10-06	02:35:26	PM	11.248	0.2687	24	Stand_41	279
3076	10/06/19 03:35:26 PM	2019-10-06	03:35:26	PM	11.467	0.2684	24	Stand_41	279
3077	10/06/19 04:35:26 PM	2019-10-06	04:35:26	PM	11.54	0.2677	24	Stand_41	279
3078	10/06/19 05:35:26 PM	2019-10-06	05:35:26	PM	11.467	0.2673	24	Stand_41	279
3079	10/06/19 06:35:26 PM	2019-10-06	06:35:26	PM	11.394	0.267	24	Stand_41	279
3080	10/06/19 07:35:26 PM	2019-10-06	07:35:26	PM	11.321	0.2664	24	Stand_41	279
3081	10/06/19 08:35:26 PM	2019-10-06	08:35:26	PM	11.175	0.2664	24	Stand_41	279
3082	10/06/19 09:35:26 PM	2019-10-06	09:35:26	PM	11.078	0.266	24	Stand_41	279
3083	10/06/19 10:35:26 PM	2019-10-06	10:35:26	PM	10.98	0.266	24	Stand_41	279
3084	10/06/19 11:35:26 PM	2019-10-06	11:35:26	PM	10.858	0.2657	24	Stand_41	279
3085	10/07/19 12:35:26 AM	2019-10-07	12:35:26	AM	10.736	0.2653	24	Stand_41	280
3086	10/07/19 01:35:26 AM	2019-10-07	01:35:26	AM	10.614	0.2653	24	Stand_41	280
3087	10/07/19 02:35:26 AM	2019-10-07	02:35:26	AM	10.541	0.265	24	Stand_41	280
3088	10/07/19 03:35:26 AM	2019-10-07	03:35:26	AM	10.418	0.2646	24	Stand_41	280
3089	10/07/19 04:35:26 AM	2019-10-07	04:35:26	AM	10.271	0.2642	24	Stand_41	280
3090	10/07/19 05:35:26 AM	2019-10-07	05:35:26	AM	10.124	0.2639	24	Stand_41	280
3091	10/07/19 06:35:26 AM	2019-10-07	06:35:26	AM	10.051	0.2639	24	Stand_41	280
3092	10/07/19 07:35:26 AM	2019-10-07	07:35:26	AM	10.001	0.2635	24	Stand_41	280
3093	10/07/19 08:35:26 AM	2019-10-07	08:35:26	AM	9.928	0.2635	24	Stand_41	280
3094	10/07/19 09:35:26 AM	2019-10-07	09:35:26	AM	9.977	0.2632	24	Stand_41	280
3095	10/07/19 10:35:26 AM	2019-10-07	10:35:26	AM	10.198	0.2628	24	Stand_41	280
3096	10/07/19 11:35:26 AM	2019-10-07	11:35:26	AM	10.443	0.2624	24	Stand_41	280
